"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
0.04251,0.04943,0.01902,-0.0232,0.01758,-0.1531,-0.1111,0.15075,0.03849,-0.1006,-0.2035,-0.1272
0.03366,0.00834,-0.0109,-0.0026,0.01591,-0.1249,-0.0546,0.06265,-0.0323,-0.0348,-0.1727,0.07279
-0.0636,0.10765,-0.0409,-0.0163,0.03928,0.05810,0.13262,-0.0254,-0.0796,-0.0288,-0.1727,-0.1272
0.03366,0.00834,-0.0109,-0.0026,0.01591,-0.1249,-0.0546,0.06265,-0.0323,-0.0348,-0.1727,0.07279
0.18410,-0.1697,0.26902,0.01104,0.02927,-0.1531,-0.0970,0.15075,-0.0481,-0.0168,-0.1419,-0.1272
-0.0636,-0.0806,-0.1309,0.03158,-0.0007,0.07218,-0.0122,-0.0254,0.00699,-0.0527,0.01184,0.07279
0.15755,0.27889,-0.0509,0.05898,0.02927,-0.0686,0.13969,0.31228,0.09361,-0.0108,0.13492,-0.3272
-0.0371,-0.1217,-0.0609,-0.0437,-0.0241,0.42429,0.19622,-0.0254,-0.0323,-0.0467,-0.1419,-0.1272
0.03366,0.21382,-0.2709,-0.0780,-0.0375,0.11443,-0.0475,-0.0988,-0.0323,-0.0647,-0.1112,-0.1272
0.11330,0.24121,0.00902,-0.0095,-0.0024,0.19894,0.35523,0.08467,-0.0559,-0.0767,-0.1573,-0.1272
0.10445,0.24464,-0.0009,-0.0163,-0.0057,0.21302,0.34817,0.07733,-0.0559,-0.0767,-0.1573,-0.1272
-0.0548,0.26519,-0.1509,-0.0232,0.09271,-0.1249,-0.0829,-0.0254,0.03062,-0.0048,-0.0343,0.27279
0.05136,-0.1628,0.07902,-0.0437,-0.0341,0.12852,0.03721,0.01859,-0.1032,0.42027,-0.0189,0.07279
0.13985,0.00834,0.17902,-0.0163,-0.0274,0.00176,-0.0228,0.17278,0.06211,-0.0228,-0.1573,-0.1272
0.10445,0.04258,0.16902,-0.0163,-0.0274,0.07218,0.07608,0.18012,0.11723,-0.0168,-0.1419,-0.1272
0.13985,0.00834,0.17902,-0.0163,-0.0274,0.00176,-0.0228,0.17278,0.06211,-0.0228,-0.1573,-0.1272
0.10445,0.04258,0.16902,-0.0163,-0.0274,0.07218,0.07608,0.18012,0.11723,-0.0168,-0.1419,-0.1272
0.13985,0.00834,0.17902,-0.0163,-0.0274,0.00176,-0.0228,0.17278,0.06211,-0.0228,-0.1573,-0.1272
-0.0459,0.07683,-0.1709,0.23706,0.04596,-0.1531,-0.1253,0.12138,0.04636,0.01907,-0.0496,0.27279
-0.0902,0.09738,-0.2209,0.07268,0.03261,-0.1390,-0.0935,0.03328,0.06999,-0.0168,-0.0496,-0.1272
-0.0017,0.21724,-0.2609,-0.0232,-0.0291,-0.1531,-0.1147,-0.0034,0.00699,-0.0467,0.08877,-0.3272
0.03366,-0.0327,0.02902,0.01789,-0.0358,-0.0827,-0.0652,-0.0254,0.01487,0.00709,0.11954,0.27279
-0.1433,-0.0738,-0.0009,0.41515,-0.0324,0.11443,0.35877,-0.1429,-0.1189,-0.0527,0.13492,0.07279
0.21065,-0.0670,0.11902,-0.0232,0.03094,-0.1109,-0.0511,0.13607,-0.3315,-0.0947,-0.1266,-0.1272
0.13100,0.24121,-0.0209,-0.0026,0.02760,0.26936,0.38350,0.31228,0.07786,0.00709,0.11954,-0.1272
0.67082,-0.1149,0.37902,0.33980,0.01424,0.08626,0.08668,0.06265,-0.2607,0.10889,0.68877,-0.1272
0.09560,-0.1354,0.31902,0.01789,-0.0141,-0.0968,-0.0581,0.06265,-0.1504,-0.0707,0.24261,0.07279
0.02481,-0.0396,0.19902,-0.0095,-0.0224,-0.1249,-0.0617,0.08467,-0.1819,-0.1186,-0.1419,-0.1272
0.12215,0.01519,-0.1009,0.02473,-0.0007,0.05810,0.02308,0.26823,-0.1347,-0.0288,-0.1573,-0.1272
0.21065,-0.0670,0.11902,-0.0232,0.03094,-0.1109,-0.0511,0.13607,-0.3315,-0.0947,-0.1266,-0.1272
0.32569,-0.0190,0.31902,-0.0780,-0.0241,0.10035,-0.0157,0.09202,-0.3079,0.01308,0.01184,0.27279
-0.0990,-0.0053,-0.2009,-0.0780,-0.0224,-0.1531,-0.0935,0.04062,0.00699,0.09092,-0.1266,0.07279
-0.1079,0.21382,-0.2509,0.12747,0.01424,-0.1531,-0.1182,0.01859,0.07786,-0.0527,0.08877,-0.3272
-0.0990,-0.0053,-0.2009,-0.0780,-0.0224,-0.1531,-0.0935,0.04062,0.00699,0.09092,-0.1266,0.07279
-0.0725,-0.0738,0.03902,-0.0643,-0.0124,-0.0123,-0.0157,0.07733,-0.0008,-0.0108,-0.2189,-0.1272
-0.0990,0.02889,-0.2109,-0.0643,-0.0191,-0.0968,-0.0687,0.03328,0.03849,0.02506,-0.1266,0.07279
0.15755,-0.1697,0.18902,-0.0506,-0.0625,-0.1531,-0.1182,0.04796,-0.2134,0.07895,-0.0343,0.07279
0.33454,-0.0875,0.24902,-0.0369,0.00756,-0.0123,0.02661,0.23886,-0.2213,0.00110,-0.0343,-0.1272
0.09560,0.04258,-0.1309,-0.0369,-0.0057,0.12852,0.00541,0.09936,-0.1347,-0.0587,-0.1112,-0.1272
-0.0017,-0.0259,0.08902,-0.0506,0.22459,-0.1390,-0.1076,0.09202,-0.1032,-0.0348,-0.1419,0.07279
0.26374,-0.1286,0.17902,-0.0369,-0.0091,-0.1390,-0.1111,0.15075,-0.2922,0.00110,-0.1881,0.07279
0.14870,0.13847,0.15902,-0.0163,-0.0475,-0.0123,-0.0546,-0.0107,-0.1268,-0.0527,0.08877,-0.1272
0.26374,-0.1286,0.17902,-0.0369,-0.0091,-0.1390,-0.1111,0.15075,-0.2922,0.00110,-0.1881,0.07279
-0.1256,-0.0875,-0.0309,-0.0026,-0.0074,0.19894,-0.0051,-0.0621,-0.0402,-0.0467,-0.0650,-0.1272
-0.0105,0.13847,-0.0609,-0.0574,-0.0224,-0.1531,-0.1182,0.00391,-0.0874,-0.0827,-0.1419,-0.1272
0.13100,0.48779,0.06902,-0.0369,-0.0141,0.22711,0.36937,0.09202,-0.1268,-0.0767,-0.1419,-0.1272
-0.0105,0.13847,-0.0609,-0.0574,-0.0224,-0.1531,-0.1182,0.00391,-0.0874,-0.0827,-0.1419,-0.1272
0.21950,-0.0875,0.13902,-0.0232,-0.0057,-0.1249,-0.1041,0.12138,-0.1819,0.00709,-0.1727,0.07279
0.08675,-0.0806,0.11902,-0.0232,-0.0391,-0.0545,-0.0546,0.12138,-0.0402,-0.0048,-0.0343,-0.1272
0.21950,-0.0875,0.13902,-0.0232,-0.0057,-0.1249,-0.1041,0.12138,-0.1819,0.00709,-0.1727,0.07279
0.02481,0.18642,-0.1609,-0.0163,-0.0057,-0.0545,-0.0546,0.08467,0.06999,-0.1066,-0.0804,-0.1272
-0.0017,0.17272,-0.1709,0.00419,-0.0107,0.41021,0.14322,0.11404,0.13298,-0.0767,-0.0650,-0.1272
0.21950,-0.1834,0.17902,0.05213,-0.0458,0.05810,0.00894,0.03328,-0.1426,-0.0707,-0.1266,-0.1272
0.44074,-0.0670,0.30902,-0.0437,-0.0291,-0.0123,-0.0228,0.26823,-0.1977,-0.1006,-0.2189,-0.1272
-0.0282,-0.0533,-0.0409,-0.0232,0.01090,0.00176,-0.0617,-0.0401,-0.0796,-0.1006,-0.0343,0.07279
0.01596,-0.0464,0.03902,-0.0197,-0.0158,0.22711,0.04075,0.09202,0.01487,-0.0707,-0.0958,-0.1272
-0.0194,0.17272,-0.0409,0.00419,-0.0475,-0.1531,-0.1111,0.01859,0.04636,-0.0587,0.13492,-0.1272
0.13100,0.30971,0.04902,-0.0163,-0.0158,0.26936,0.37290,0.09202,-0.0481,-0.1066,-0.1573,-0.1272
-0.0194,0.17272,-0.0409,0.00419,-0.0475,-0.1531,-0.1111,0.01859,0.04636,-0.0587,0.13492,-0.1272
-0.1079,0.08368,-0.0909,-0.0506,-0.0291,-0.0404,-0.0228,0.01859,0.10148,-0.0348,-0.2035,-0.1272
0.06905,0.07683,-0.0409,0.03843,0.01257,-0.0404,-0.0299,0.22417,-0.0244,-0.0408,-0.1112,-0.1272
-0.0548,0.09053,-0.2309,-0.0643,-0.0809,-0.1672,-0.1323,-0.0401,0.06999,-0.1126,-0.1573,-0.1272
-0.0194,-0.1012,0.20902,-0.0506,0.11608,-0.1531,-0.1041,0.06265,-0.0087,0.23464,-0.1573,-0.1272
-0.0813,0.45012,-0.2709,0.11720,0.01591,-0.1531,-0.1147,-0.0107,0.25109,-0.0707,0.04261,-0.5272
0.07790,0.26861,-0.0309,0.00419,-0.0007,-0.0545,0.16442,0.22417,0.13298,-0.0707,-0.0958,-0.1272
0.02481,-0.0259,0.23902,-0.0369,0.55848,0.00176,0.05488,0.08467,-0.2213,0.30649,-0.2189,-0.1272
0.06020,-0.0327,0.04902,0.01789,-0.0057,0.07218,0.26689,0.12138,0.00699,-0.0228,-0.1573,-0.1272
0.06020,-0.0396,0.03902,0.01104,-0.0057,0.11443,0.27749,0.12138,-0.0008,-0.0288,-0.1573,-0.1272
-0.2849,-0.0396,-0.2509,-0.0848,-0.0892,0.02993,-0.0087,-0.3411,0.46369,-0.0228,0.36569,0.07279
-0.1167,0.08368,-0.2509,-0.0300,-0.0358,-0.1109,-0.0758,0.03328,0.12510,0.00709,-0.1419,0.07279
-0.1167,0.08368,-0.2509,-0.0300,-0.0358,-0.1109,-0.0758,0.03328,0.12510,0.00709,-0.1419,0.07279
0.09560,0.05971,0.00902,0.04528,-0.0007,0.02993,0.09022,0.24620,-0.0008,-0.0767,-0.1112,-0.1272
0.30799,-0.1012,0.27902,-0.0300,-0.0274,-0.1531,-0.0970,0.13607,-0.1583,-0.0228,0.05800,0.07279
0.20180,0.33710,0.15902,0.02473,-0.0191,0.14260,0.14675,0.12138,-0.1819,-0.0527,-0.0496,0.07279
-0.1167,0.08368,-0.2509,-0.0300,-0.0358,-0.1109,-0.0758,0.03328,0.12510,0.00709,-0.1419,0.07279
-0.1167,0.07683,-0.2509,-0.0300,-0.0341,-0.0968,-0.0829,0.01859,0.12510,0.00709,-0.1573,0.07279
-0.0725,-0.1012,0.20902,0.00419,-0.0241,0.08626,0.13262,0.03328,0.00699,0.02506,-0.1266,-0.3272
0.06905,0.16245,-0.2309,-0.0643,-0.0158,-0.1672,-0.1147,0.09202,-0.0166,-0.0707,-0.1112,-0.3272
0.00711,0.34738,-0.1209,0.23706,-0.0241,-0.0686,0.02661,0.16544,0.04636,-0.1006,-0.0804,-0.1272
-0.1167,0.17272,-0.1909,-0.0369,0.00923,-0.0827,-0.0970,-0.0841,0.06999,-0.1126,-0.0650,-0.1272
-0.0813,-0.0259,-0.0809,0.03158,-0.0174,0.00176,-0.0334,-0.0107,0.04636,-0.0887,0.01184,-0.1272
-0.0459,0.01176,-0.1509,-0.0026,-0.0324,-0.0686,-0.0405,-0.0548,0.02274,-0.0288,0.18108,0.07279
0.12215,-0.1491,0.19902,-0.0643,-0.0425,-0.0404,-0.0475,0.11404,-0.0323,0.00110,-0.0650,0.07279
0.20180,0.34053,0.15902,0.01789,-0.0124,0.07218,0.13262,0.12873,-0.1977,-0.0527,-0.0496,-0.1272
0.05136,0.02546,0.06902,0.03158,0.00923,0.00176,0.23156,0.22417,0.05424,-0.0288,-0.1419,-0.1272
0.03366,0.11108,-0.2709,0.04528,-0.0057,-0.0404,-0.0475,0.18012,0.03849,-0.1246,-0.1573,-0.1272
-0.0282,-0.0670,0.08902,-0.0163,-0.0208,-0.0827,0.00541,0.06265,0.02274,-0.1186,-0.1573,-0.1272
0.13985,0.14532,0.00902,0.00419,-0.0158,0.07218,0.10788,0.09202,-0.0244,-0.0887,-0.0958,-0.1272
-0.0990,-0.0259,-0.0909,0.01104,-0.0308,-0.0404,-0.0440,-0.0034,-0.0166,-0.1066,-0.1881,0.07279
-0.0282,-0.0670,0.08902,-0.0163,-0.0208,-0.0827,0.00541,0.06265,0.02274,-0.1186,-0.1573,-0.1272
-0.0636,-0.0464,-0.1609,0.00419,-0.0141,-0.0545,0.00894,0.00391,-0.0796,-0.0527,-0.0650,-0.1272
0.00711,0.02204,-0.2309,-0.0369,-0.0091,-0.0827,-0.0864,0.06265,-0.0717,-0.1306,-0.1266,-0.1272
-0.1079,0.09053,-0.2709,0.09323,-0.0024,0.01584,-0.0051,0.06265,0.11723,-0.0707,-0.1419,-0.1272
0.00711,0.02204,-0.2309,-0.0369,-0.0091,-0.0827,-0.0864,0.06265,-0.0717,-0.1306,-0.1266,-0.1272
0.05136,-0.0327,-0.0309,0.02131,0.01090,0.26936,0.21036,0.10670,-0.1662,-0.0767,-0.1881,-0.1272
-0.0636,-0.0738,-0.1909,0.01104,-0.0057,-0.0123,0.00541,0.00391,-0.0796,-0.0408,-0.0650,-0.1272
-0.1079,-0.1491,0.02902,-0.0232,-0.0575,0.28345,0.28456,-0.0181,-0.2922,0.57595,-0.1419,-0.1272
-0.0725,0.40217,-0.1709,0.03843,-0.0024,-0.1531,-0.1217,-0.0695,0.18022,-0.0348,0.11954,-0.3272
0.06020,0.09053,-0.1009,0.03158,-0.0174,-0.1531,-0.1182,0.06265,-0.0166,-0.0647,-0.0035,-0.1272
-0.0194,0.13163,-0.1809,0.01789,-0.0057,0.02993,0.00894,0.19481,0.09361,0.03703,0.10415,0.07279
-0.1698,0.02889,-0.2509,-0.0506,-0.0341,-0.1672,-0.1253,0.01859,0.11723,0.01308,-0.1419,-0.1272
-0.1698,0.02889,-0.2509,-0.0506,-0.0341,-0.1672,-0.1253,0.01859,0.11723,0.01308,-0.1419,-0.1272
-0.1698,0.23094,-0.2409,0.04528,-0.0274,0.15669,0.04075,-0.1282,0.23534,-0.1006,0.35031,0.07279
0.10445,0.01519,0.38902,-0.0163,0.50005,-0.0545,-0.0334,0.10670,-0.1111,0.00709,-0.1266,-0.1272
0.05136,0.23779,-0.1409,0.06241,0.00089,-0.1672,-0.1147,0.19481,0.10148,-0.0827,0.16569,-0.1272
-0.0902,0.21039,-0.2409,-0.0300,0.00756,-0.0827,-0.0970,-0.0107,0.06211,-0.1126,-0.1266,-0.1272
-0.1167,-0.0533,0.06902,0.01104,-0.0091,0.00176,0.09022,0.09202,0.18810,-0.0348,-0.1419,-0.1272
-0.0548,0.02204,-0.0709,-0.0369,-0.0208,-0.0968,-0.0263,0.14341,0.13298,-0.0228,-0.1727,-0.1272
-0.0548,0.29943,-0.1709,-0.0300,0.04095,-0.0686,-0.0864,-0.0327,-0.0402,-0.0947,-0.1419,-0.1272
-0.0548,0.29943,-0.1709,-0.0300,0.04095,-0.0686,-0.0864,-0.0327,-0.0402,-0.0947,-0.1419,-0.1272
-0.0105,0.04258,-0.2709,-0.0026,0.00923,0.04401,0.04075,0.25354,0.14873,-0.0048,-0.1727,0.07279
0.06020,-0.0464,-0.0409,0.01789,0.00756,0.17077,0.20329,0.11404,-0.1662,-0.0587,-0.1881,-0.1272
0.06020,0.11108,-0.2709,-0.0095,0.00089,0.04401,-0.0299,0.16544,0.03062,-0.0348,-0.1727,-0.1272
-0.0017,0.15902,0.01902,0.11378,-0.0208,-0.0545,-0.1076,-0.0181,0.10936,0.01308,0.16569,0.07279
0.07790,0.00149,-0.0309,0.00419,-0.0158,0.17077,0.32696,0.08321,-0.0796,-0.0527,-0.1419,-0.1272
-0.1610,0.05971,-0.2709,-0.0437,-0.0375,-0.0968,-0.1005,0.03328,0.11723,-0.0048,-0.1881,-0.1272
0.29029,-0.0806,0.30902,0.01789,0.01424,0.12852,0.19269,0.25648,-0.1426,-0.0767,-0.0650,-0.1272
0.24605,-0.0943,0.26902,0.01104,0.01257,0.07218,0.19269,0.24620,-0.1426,-0.0887,-0.1419,-0.1272
-0.0902,-0.0122,-0.0909,-0.0300,-0.0291,-0.0545,-0.0652,0.06852,0.16447,0.04302,-0.1419,0.07279
-0.0105,-0.1286,0.10902,-0.0026,-0.0124,-0.0545,0.03721,0.07733,-0.0087,-0.1126,-0.2189,0.07279
0.02481,-0.1354,0.12902,0.00419,-0.0074,0.00176,0.07608,0.07880,-0.0087,-0.1066,-0.1573,-0.1272
-0.0990,-0.0190,-0.0909,-0.0300,-0.0274,-0.0545,-0.0546,0.06338,0.16447,0.03703,-0.1266,0.07279
-0.0902,-0.0122,-0.0909,-0.0300,-0.0291,-0.0545,-0.0652,0.06852,0.16447,0.04302,-0.1419,0.07279
-0.0017,0.08368,-0.1709,0.02473,0.00256,0.01584,-0.0228,0.09422,-0.0166,-0.0647,-0.1419,-0.1272
-0.0017,0.08368,-0.1709,0.02473,0.00256,0.01584,-0.0228,0.09422,-0.0166,-0.0647,-0.1419,-0.1272
-0.0636,0.00834,-0.1409,-0.0026,0.01591,0.11443,0.06901,0.08100,0.06211,-0.0288,-0.1573,-0.1272
-0.0017,0.08368,-0.1709,0.02473,0.00256,0.01584,-0.0228,0.09422,-0.0166,-0.0647,-0.1419,-0.1272
-0.0459,-0.0327,0.40902,-0.0574,0.54680,-0.0264,-0.0511,-0.0137,-0.1741,0.24062,-0.2035,0.07279
-0.0459,0.26176,-0.2009,-0.0437,-0.0491,0.08626,0.00188,-0.1098,0.15660,-0.1366,0.04261,0.07279
-0.1787,0.30971,-0.2609,-0.0369,-0.0508,-0.0123,-0.0475,-0.1370,0.22747,-0.1186,0.11954,0.07279
-0.0194,0.23437,-0.2709,-0.0232,-0.0057,-0.0827,-0.0546,-0.0137,-0.0481,-0.0947,-0.0958,-0.1272
-0.0194,0.23437,-0.2709,-0.0232,-0.0057,-0.0827,-0.0546,-0.0137,-0.0481,-0.0947,-0.0958,-0.1272
0.04251,-0.0738,-0.0609,-0.0026,0.00756,0.24119,0.14675,0.10890,-0.0953,-0.0827,-0.1881,-0.1272
0.06020,0.03573,-0.0209,0.01789,-0.0208,-0.0968,0.20329,0.07660,-0.0638,-0.0527,-0.1112,-0.1272
0.08675,0.08710,-0.0109,-0.0369,0.01424,-0.1531,-0.0405,0.04649,-0.0481,-0.1426,-0.1266,-0.1272
0.04251,0.11793,-0.2709,-0.0574,-0.0308,-0.1109,-0.0970,0.01933,-0.0008,-0.0767,-0.0650,0.07279
0.08675,0.08710,-0.0109,-0.0369,0.01424,-0.1531,-0.0405,0.04649,-0.0481,-0.1426,-0.1266,-0.1272
0.06905,0.10423,-0.1609,0.01789,0.00923,-0.0686,-0.0087,0.15663,-0.0008,-0.0647,-0.1419,0.07279
0.07790,0.09738,-0.1709,0.03158,0.00589,-0.0545,0.00541,0.15663,-0.0008,-0.0707,-0.1419,0.07279
0.04251,0.04258,-0.0909,0.02473,0.00256,-0.0545,0.09728,0.04649,-0.1347,-0.0707,-0.1573,-0.1272
-0.0725,0.04943,0.04902,0.01104,0.02593,-0.0404,0.18209,0.19334,0.10936,-0.0228,-0.1419,-0.1272
-0.1079,0.04258,-0.2509,-0.0163,-0.0091,0.11443,0.16795,0.05090,0.18810,-0.0767,-0.1112,0.07279
-0.0371,0.13163,-0.2609,-0.0437,-0.0191,-0.1249,-0.0511,-0.0048,0.06211,-0.0707,-0.1266,-0.1272
-0.1079,0.04258,-0.2509,-0.0163,-0.0091,0.11443,0.16795,0.05090,0.18810,-0.0767,-0.1112,0.07279
0.09560,0.10765,-0.0109,-0.0095,-0.0091,0.10035,0.34110,0.07733,-0.0244,-0.0647,-0.1573,-0.1272
0.10445,0.02889,-0.0009,-0.0163,-0.0091,0.10035,0.34463,0.07880,-0.0323,-0.0647,-0.1573,-0.1272
-0.0371,-0.0875,0.01902,-0.0506,0.11608,-0.2095,-0.0087,0.04062,-0.0087,0.15679,-0.1419,0.07279
-0.0371,-0.0875,0.02902,-0.0506,0.11608,-0.1954,-0.0051,0.03842,-0.0008,0.15080,-0.1419,0.07279
-0.0990,0.32341,-0.2709,0.03158,0.02426,-0.1249,-0.1076,-0.0651,0.09361,-0.1186,-0.0650,-0.1272
-0.1256,0.16245,-0.0909,-0.0095,0.25965,-0.1461,0.00541,-0.0460,0.06999,-0.0348,-0.0189,0.07279
-0.1256,0.07341,-0.1009,-0.0095,0.25631,-0.1390,-0.1005,-0.0474,0.06999,-0.0408,-0.0189,0.07279
-0.0017,-0.0670,0.02902,0.05898,-0.0141,-0.1249,-0.0440,0.08321,0.03849,-0.0288,0.01184,-0.1272
-0.1079,-0.0053,-0.2409,0.00419,-0.0191,0.07218,0.16089,0.05163,0.14873,-0.0348,-0.0958,-0.1272
-0.1167,0.02889,-0.2709,-0.0369,0.17117,-0.0545,-0.0051,0.00097,-0.0008,-0.0348,-0.1573,0.07279
-0.1610,-0.0464,-0.1309,-0.0095,0.04429,-0.0968,-0.0334,0.04209,0.27471,-0.0048,-0.0958,-0.1272
0.06020,0.20012,-0.2209,-0.0095,-0.0107,0.14260,0.17502,0.10230,0.03849,-0.0767,-0.0650,-0.1272
-0.1610,-0.0464,-0.1309,-0.0095,0.04429,-0.0968,-0.0334,0.04209,0.27471,-0.0048,-0.0958,-0.1272
-0.1079,0.04258,-0.2609,-0.0026,-0.0174,0.05810,0.13615,0.05237,0.18810,-0.0408,-0.0958,-0.1272
0.13985,-0.1217,0.13902,-0.0163,-0.0074,-0.0686,0.05135,0.10670,-0.0796,-0.0947,-0.1419,-0.1272
0.13985,-0.1217,0.13902,-0.0163,-0.0074,-0.0686,0.05135,0.10670,-0.0796,-0.0947,-0.1419,-0.1272
0.14870,0.02204,-0.0309,-0.0232,-0.0141,0.04401,0.04075,0.17278,-0.1032,-0.0587,-0.0496,0.07279
0.14870,0.02204,-0.0309,-0.0232,-0.0141,0.04401,0.04075,0.17278,-0.1032,-0.0587,-0.0496,0.07279
0.02481,0.06998,-0.1009,0.02473,0.01925,0.07218,0.25629,0.09202,-0.1741,-0.0827,-0.1727,-0.1272
-0.0813,-0.1080,0.15902,0.00419,-0.0091,0.02993,0.12555,0.02447,0.01487,0.01308,-0.1112,0.07279
0.04251,0.07683,-0.1009,0.02473,-0.0057,0.12852,0.29516,0.10523,-0.0638,-0.0707,-0.1266,-0.1272
-0.1079,0.05628,-0.2509,-0.0026,-0.0107,0.01584,0.14322,0.05163,0.13298,-0.0348,-0.1112,0.07279
-0.0548,0.04943,-0.2709,0.00419,-0.0542,-0.1249,-0.1182,-0.0261,0.05424,-0.0587,0.05800,-0.1272
0.15755,-0.1765,0.26902,-0.0163,-0.0375,-0.1249,-0.0723,-0.1054,-0.1111,-0.0767,0.31954,0.07279
0.21950,0.24806,0.02902,0.00419,0.07434,-0.1249,0.04781,0.08174,-0.2528,0.31248,-0.0343,-0.1272
0.03366,-0.0464,0.03902,-0.0026,0.06433,0.11443,0.06195,0.05237,-0.1662,0.04901,-0.1266,-0.1272
0.08675,-0.1080,0.16902,-0.0643,-0.0825,0.07218,-0.0157,-0.1091,-0.0559,0.09092,0.05800,0.27279
0.09560,-0.0190,0.06902,0.07268,-0.0091,-0.1531,-0.1147,0.14341,-0.0166,-0.0827,0.04261,0.07279
0.09560,-0.0190,0.06902,0.07268,-0.0091,-0.1531,-0.1147,0.14341,-0.0166,-0.0827,0.04261,0.07279
-0.0990,0.05628,-0.1909,0.10008,-0.0091,0.14260,0.21742,-0.0247,-0.0481,-0.0887,-0.1573,-0.1272
0.02481,0.01519,-0.1809,0.05213,-0.0324,-0.1109,-0.1041,0.04429,-0.0638,-0.1306,-0.0650,-0.1272
-0.2849,0.03916,-0.2709,-0.0574,-0.0725,-0.0264,0.13969,-0.3015,0.19597,0.16877,0.38108,0.27279
-0.0548,0.02204,-0.1909,-0.0026,0.04429,-0.0264,-0.0016,0.02594,-0.0559,0.00110,-0.1266,0.07279
0.00711,-0.0053,-0.0509,0.01104,-0.0057,-0.1672,-0.1005,0.00538,-0.0402,-0.0527,-0.0804,0.07279
-0.0105,-0.1697,0.12902,-0.0095,-0.0592,-0.1672,-0.1288,-0.2339,0.01487,0.02506,0.36569,0.27279
0.00711,-0.1902,0.11902,-0.0369,-0.0775,-0.1672,-0.1288,-0.2119,-0.0323,0.03104,0.31954,0.27279
-0.0105,-0.1697,0.12902,-0.0095,-0.0592,-0.1672,-0.1288,-0.2339,0.01487,0.02506,0.36569,0.27279
-0.0813,0.00149,-0.1509,-0.0437,0.12943,-0.1672,-0.1217,0.02006,-0.0402,0.12086,-0.1881,-0.1272
-0.0636,-0.0327,0.03902,0.01789,-0.0291,-0.1672,-0.1111,0.01346,-0.0717,-0.0647,-0.0189,0.07279
-0.0902,-0.0259,-0.1709,0.00419,-0.0324,-0.1672,-0.1147,-0.0827,-0.0087,-0.1126,0.01184,-0.1272
0.40534,-0.0190,0.27902,0.01789,-0.0258,-0.1249,-0.0793,0.24767,-0.1741,0.01308,0.07338,0.07279
0.21950,-0.0533,0.05902,-0.0026,0.01925,0.05810,-0.0299,0.10523,-0.0559,0.03104,0.05800,-0.1272
-0.1256,-0.0943,-0.0309,-0.0300,0.02426,-0.1672,-0.1394,-0.1561,0.10148,-0.0467,0.15031,-0.3272
0.37879,-0.0806,0.26902,0.01789,0.02593,0.04401,-0.0193,0.19407,-0.0796,0.06098,0.13492,0.07279
0.21950,-0.0533,0.05902,-0.0026,0.01925,0.05810,-0.0299,0.10523,-0.0559,0.03104,0.05800,-0.1272
0.13100,-0.0122,-0.0809,0.04528,-0.0107,-0.1109,-0.0581,0.12138,-0.0638,-0.0467,0.01184,0.07279
0.21950,-0.1628,0.14902,-0.0643,-0.0057,0.04401,-0.0687,-0.0952,-0.0244,0.04302,0.22723,0.07279
-0.1079,0.12820,-0.2709,-0.0129,-0.0274,0.07218,0.00188,-0.0313,-0.0166,-0.1246,-0.1573,-0.1272
0.06905,0.09053,-0.1209,0.04528,0.01591,-0.0968,0.04428,0.22124,-0.0244,-0.0707,-0.1266,-0.1272
-0.1167,0.10765,-0.2709,-0.0437,0.01925,-0.0968,-0.0864,-0.0504,0.02274,-0.0348,-0.1112,-0.1272
-0.3026,-0.0738,-0.2709,-0.0300,-0.0658,0.00176,-0.0157,-0.3822,0.31408,0.04901,0.55031,0.27279
-0.1433,0.00834,-0.1409,-0.0369,-0.0191,-0.0123,-0.0369,0.04062,0.23534,-0.0108,-0.0958,-0.1272
-0.1433,0.00834,-0.1409,-0.0369,-0.0191,-0.0123,-0.0369,0.04062,0.23534,-0.0108,-0.0958,-0.1272
-0.1079,-0.0327,0.00902,0.01789,-0.0324,-0.1390,-0.1076,0.00538,-0.0559,-0.0767,-0.0189,-0.1272
-0.1079,-0.0464,-0.1309,0.01789,-0.0191,-0.0123,-0.0334,-0.0372,0.03849,-0.1006,0.04261,-0.1272
-0.0725,-0.1765,0.06902,-0.0163,-0.0625,-0.1672,-0.1359,-0.1209,0.06999,-0.0108,0.08877,0.27279
-0.1079,-0.0464,-0.1309,0.01789,-0.0191,-0.0123,-0.0334,-0.0372,0.03849,-0.1006,0.04261,-0.1272
-0.0459,0.02889,-0.1809,-0.0163,-0.0375,0.25528,-0.0051,-0.1891,0.11723,0.04901,0.35031,0.47279
-0.2141,0.05628,-0.1909,-0.0300,-0.0274,0.00176,-0.0793,-0.2192,0.19597,0.06697,0.10415,0.07279
-0.0725,0.10765,-0.2009,-0.0026,-0.0491,-0.1531,-0.1323,-0.0313,0.05424,-0.0647,0.07338,-0.3272
-0.2141,0.05628,-0.1909,-0.0300,-0.0274,0.00176,-0.0793,-0.2192,0.19597,0.06697,0.10415,0.07279
0.18410,-0.0601,0.14902,-0.0711,0.09604,0.25528,0.00541,0.11551,0.05424,0.12086,-0.0804,-0.5272
0.29029,-0.0396,0.16902,-0.0643,0.09938,0.28345,0.01601,0.11845,0.05424,0.12086,-0.0804,-0.3272
